lang,subject,color,admiration,amusement,anger,compassion,contempt,contentment,disappointment,disgust,fear,guilt,hate,interest,joy,love,pleasure,pride,regret,relief,sadness,shame
gr,55f570c18f04e,yellow,0,0,0,0,5,0,0,5,0,5,5,0,0,0,0,0,4,0,0,0
gr,55f58b5506107,black,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,5,0
gr,55f58b5506107,blue,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0
gr,55f58b5506107,brown,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,2,0
gr,55f58b5506107,green,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,0
gr,55f58b5506107,grey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
gr,55f58b5506107,orange,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,0,0,0,0,0
gr,55f58b5506107,pink,0,4,0,3,0,3,0,0,0,0,0,4,4,4,0,0,0,0,0,0
gr,55f58b5506107,purple,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,3,0,4,4
gr,55f58b5506107,red,0,4,4,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0
gr,55f58b5506107,turquoise,3,2,0,0,0,3,0,0,0,0,0,3,3,0,3,4,0,0,0,0
gr,55f58b5506107,white,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
gr,55f58b5506107,yellow,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3
gr,55f5c8177abf6,black,0,0,0,0,5,0,5,0,0,3,5,0,0,0,0,0,0,0,5,0
gr,55f5c8177abf6,blue,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0
gr,55f5c8177abf6,brown,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0
gr,55f5c8177abf6,green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
gr,55f5c8177abf6,grey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gr,55f5c8177abf6,orange,0,4,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0
gr,55f5c8177abf6,pink,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
gr,55f5c8177abf6,purple,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,1
gr,55f5c8177abf6,red,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gr,55f5c8177abf6,turquoise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
gr,55f5c8177abf6,white,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gr,55f5c8177abf6,yellow,0,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0
gr,55f5cf2f807b5,black,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,3,0
gr,55f5cf2f807b5,blue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
gr,55f5cf2f807b5,brown,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gr,55f5cf2f807b5,green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
gr,55f5cf2f807b5,grey,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0
gr,55f5cf2f807b5,orange,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
gr,55f5cf2f807b5,pink,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gr,55f5cf2f807b5,purple,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
gr,55f5cf2f807b5,red,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
gr,55f5cf2f807b5,turquoise,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0
gr,55f5cf2f807b5,white,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0
gr,55f5cf2f807b5,yellow,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
gr,55f5e780514da,black,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,4,0
gr,55f5e780514da,blue,5,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0
gr,55f5e780514da,brown,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,0
gr,55f5e780514da,green,2,5,0,0,0,5,0,0,0,0,0,5,5,0,3,5,0,4,0,0
gr,55f5e780514da,grey,0,0,4,0,0,0,5,0,3,5,0,0,0,0,0,0,4,3,4,4
gr,55f5e780514da,orange,0,5,0,4,0,5,0,0,0,0,0,5,5,0,5,3,0,0,0,3
gr,55f5e780514da,pink,3,0,0,0,0,0,0,0,0,0,0,2,4,2,5,0,0,0,0,0
gr,55f5e780514da,purple,3,0,0,0,0,0,0,0,0,4,4,5,0,0,0,0,0,0,5,0
gr,55f5e780514da,red,4,0,5,0,0,0,0,0,3,5,0,0,5,5,5,0,0,0,0,4
gr,55f5e780514da,turquoise,0,3,0,0,0,5,0,0,0,0,0,4,0,0,5,0,0,5,3,2
gr,55f5e780514da,white,5,0,0,0,0,5,0,0,0,0,0,0,3,0,3,5,0,0,0,0
gr,55f5e780514da,yellow,0,5,0,0,0,0,5,0,0,0,3,4,3,0,0,0,0,0,0,0
gr,55f65c035d9ac,black,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
gr,55f65c035d9ac,blue,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
gr,55f65c035d9ac,brown,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
gr,55f65c035d9ac,green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
gr,55f65c035d9ac,grey,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
gr,55f65c035d9ac,orange,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
gr,55f65c035d9ac,pink,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gr,55f65c035d9ac,purple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
gr,55f65c035d9ac,red,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
gr,55f65c035d9ac,turquoise,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
gr,55f65c035d9ac,white,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
gr,55f65c035d9ac,yellow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
gr,55f6882a13204,black,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,4,0
gr,55f6882a13204,blue,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0
gr,55f6882a13204,brown,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0
gr,55f6882a13204,green,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,5,0,0
gr,55f6882a13204,grey,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
gr,55f6882a13204,orange,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0
gr,55f6882a13204,pink,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gr,55f6882a13204,purple,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gr,55f6882a13204,red,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3
gr,55f6882a13204,turquoise,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0
gr,55f6882a13204,white,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,0
gr,55f6882a13204,yellow,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0
gr,55f6af738fd19,black,0,0,4,0,0,0,4,0,4,5,4,5,0,0,2,0,0,0,5,4
gr,55f6af738fd19,blue,4,4,0,0,0,4,0,0,0,0,0,4,5,4,4,0,0,0,0,0
gr,55f6af738fd19,brown,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0
gr,55f6af738fd19,green,0,0,0,0,0,0,0,0,0,0,0,5,5,4,5,0,0,0,0,0
gr,55f6af738fd19,grey,0,0,0,0,0,0,4,0,3,4,0,0,0,0,0,0,4,0,4,0
gr,55f6af738fd19,orange,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0
gr,55f6af738fd19,pink,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0
gr,55f6af738fd19,purple,4,4,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0
gr,55f6af738fd19,red,0,0,4,0,0,0,0,0,4,0,0,5,0,5,0,0,0,0,0,4
gr,55f6af738fd19,turquoise,0,0,0,0,0,5,0,0,0,0,0,5,5,5,5,0,0,5,0,0
gr,55f6af738fd19,white,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,0
gr,55f6af738fd19,yellow,4,4,0,4,0,0,0,0,0,0,0,3,4,4,4,0,0,4,0,0
gr,55f6c9f6def09,black,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gr,55f6c9f6def09,blue,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
gr,55f6c9f6def09,brown,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
gr,55f6c9f6def09,green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
gr,55f6c9f6def09,grey,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
gr,55f6c9f6def09,orange,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gr,55f6c9f6def09,pink,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
gr,55f6c9f6def09,purple,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
gr,55f6c9f6def09,red,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
gr,55f6c9f6def09,turquoise,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
gr,55f6c9f6def09,white,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
gr,55f6c9f6def09,yellow,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gr,55f6efa28acdc,black,0,0,4,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,5,0
gr,55f6efa28acdc,blue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0
gr,55f6efa28acdc,brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gr,55f6efa28acdc,green,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
gr,55f6efa28acdc,grey,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,0
gr,55f6efa28acdc,orange,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
gr,55f6efa28acdc,pink,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0
gr,55f6efa28acdc,purple,0,0,0,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,4,0
gr,55f6efa28acdc,red,0,4,5,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0
gr,55f6efa28acdc,turquoise,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0
gr,55f6efa28acdc,white,5,4,0,0,0,5,0,0,0,0,0,0,5,0,5,0,0,5,0,0
gr,55f6efa28acdc,yellow,0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,5
gr,55f70e6ee2c7c,black,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
gr,55f70e6ee2c7c,blue,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0
gr,55f70e6ee2c7c,brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gr,55f70e6ee2c7c,green,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
gr,55f70e6ee2c7c,grey,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gr,55f70e6ee2c7c,orange,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
gr,55f70e6ee2c7c,pink,0,5,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0
gr,55f70e6ee2c7c,purple,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0
gr,55f70e6ee2c7c,red,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0
gr,55f70e6ee2c7c,turquoise,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gr,55f70e6ee2c7c,white,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0
gr,55f70e6ee2c7c,yellow,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
gr,55f712614f1d4,black,0,0,5,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,5,5
gr,55f712614f1d4,blue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
gr,55f712614f1d4,brown,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0
gr,55f712614f1d4,green,0,0,0,0,0,0,0,3,0,0,0,3,0,0,2,0,0,0,0,0
gr,55f712614f1d4,grey,0,0,4,0,2,0,4,0,4,4,4,0,0,0,0,0,0,0,4,0
gr,55f712614f1d4,orange,1,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
gr,55f712614f1d4,pink,0,5,0,0,0,4,0,0,0,0,0,0,5,5,0,0,0,3,0,0
gr,55f712614f1d4,purple,0,2,0,0,0,0,0,0,0,2,0,0,2,0,3,2,0,0,2,0
gr,55f712614f1d4,red,5,5,0,0,0,5,0,0,0,0,0,5,5,5,0,0,0,0,0,0
gr,55f712614f1d4,turquoise,0,2,0,5,0,0,0,0,0,0,0,3,3,0,3,4,0,5,0,0
gr,55f712614f1d4,white,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,5,0,5,0,0
gr,55f712614f1d4,yellow,0,0,0,0,0,0,0,5,0,0,5,0,3,0,0,0,0,0,0,0
gr,55f73fedc818e,black,1,1,5,2,5,1,5,5,5,5,5,2,1,1,1,1,3,1,5,4
gr,55f73fedc818e,blue,2,2,3,3,4,2,5,4,5,5,3,3,2,2,3,2,3,2,4,3
gr,55f73fedc818e,brown,1,3,5,3,4,1,5,3,5,4,5,2,2,2,1,3,3,2,4,4
gr,55f73fedc818e,green,4,5,3,5,5,3,3,3,2,3,2,4,3,3,3,5,2,5,3,4
gr,55f73fedc818e,grey,3,1,3,3,3,3,4,4,3,4,3,1,3,3,3,1,4,3,4,4
gr,55f73fedc818e,orange,5,5,2,4,1,5,2,1,1,2,2,5,4,3,5,5,1,4,1,1
gr,55f73fedc818e,pink,5,5,3,4,1,4,3,1,2,2,2,4,5,5,5,4,2,5,1,2
gr,55f73fedc818e,purple,1,2,4,3,4,3,4,5,5,5,4,3,2,1,3,2,5,2,5,4
gr,55f73fedc818e,red,5,4,2,3,1,4,3,1,3,4,1,5,4,5,3,4,4,2,2,4
gr,55f73fedc818e,turquoise,5,4,3,5,1,5,2,1,3,2,1,5,5,4,4,5,1,5,2,3
gr,55f73fedc818e,white,5,5,2,5,1,5,3,1,2,3,1,4,4,4,4,4,2,5,1,2
gr,55f73fedc818e,yellow,2,3,5,3,5,2,3,5,3,5,5,2,2,2,3,4,4,2,3,5
gr,55f7c51840da5,black,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0
gr,55f7c51840da5,blue,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
gr,55f7c51840da5,brown,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
gr,55f7c51840da5,green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0
gr,55f7c51840da5,grey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
gr,55f7c51840da5,orange,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gr,55f7c51840da5,pink,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gr,55f7c51840da5,purple,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
gr,55f7c51840da5,red,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
gr,55f7c51840da5,turquoise,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
gr,55f7c51840da5,white,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
gr,55f7c51840da5,yellow,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
gr,55f7d22801e83,black,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0
gr,55f7d22801e83,blue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0
gr,55f7d22801e83,brown,0,0,0,0,3,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0
gr,55f7d22801e83,green,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
gr,55f7d22801e83,grey,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3,0
gr,55f7d22801e83,orange,0,4,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,0,0
gr,55f7d22801e83,pink,0,0,0,5,0,0,0,0,0,0,0,0,4,5,0,0,0,4,0,0
gr,55f7d22801e83,purple,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,4,0,0,0
gr,55f7d22801e83,red,0,3,2,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0
gr,55f7d22801e83,turquoise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0
gr,55f7d22801e83,white,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,5,0,0
gr,55f7d22801e83,yellow,3,3,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0
gr,55f7df6245afa,black,0,0,0,0,0,0,1,0,1,4,3,0,0,0,0,0,0,0,0,0
gr,55f7df6245afa,blue,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0
gr,55f7df6245afa,brown,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
gr,55f7df6245afa,green,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
gr,55f7df6245afa,grey,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0
gr,55f7df6245afa,orange,3,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
gr,55f7df6245afa,pink,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
gr,55f7df6245afa,purple,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
gr,55f7df6245afa,red,0,3,0,0,0,4,0,0,0,0,1,0,3,4,0,5,0,0,0,0
gr,55f7df6245afa,turquoise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,0
gr,55f7df6245afa,white,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0
gr,55f7df6245afa,yellow,0,0,2,0,0,0,0,0,0,1,3,0,1,0,0,2,0,0,0,0
gr,55f7e56953cdc,black,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
gr,55f7e56953cdc,blue,0,0,0,2,0,3,0,0,0,0,0,4,0,0,3,4,2,0,0,0
gr,55f7e56953cdc,brown,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0
gr,55f7e56953cdc,green,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0
gr,55f7e56953cdc,grey,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0
gr,55f7e56953cdc,orange,0,3,0,2,0,4,0,0,0,0,0,3,3,0,4,0,0,0,0,0
gr,55f7e56953cdc,pink,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gr,55f7e56953cdc,purple,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
gr,55f7e56953cdc,red,1,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0
gr,55f7e56953cdc,turquoise,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,4,0,4,0,0
gr,55f7e56953cdc,white,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0
gr,55f7e56953cdc,yellow,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0
gr,55f7e5ba38c50,black,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
gr,55f7e5ba38c50,blue,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
gr,55f7e5ba38c50,brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
gr,55f7e5ba38c50,green,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
gr,55f7e5ba38c50,grey,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
gr,55f7e5ba38c50,orange,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
gr,55f7e5ba38c50,pink,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0
gr,55f7e5ba38c50,purple,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
gr,55f7e5ba38c50,red,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gr,55f7e5ba38c50,turquoise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
gr,55f7e5ba38c50,white,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
gr,55f7e5ba38c50,yellow,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gr,55f7e5f5e76c1,black,0,0,2,2,4,0,2,0,5,3,4,0,0,0,0,0,0,0,5,0
gr,55f7e5f5e76c1,blue,0,5,0,0,0,0,0,0,0,0,0,4,5,0,0,5,0,3,0,0
gr,55f7e5f5e76c1,brown,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0
gr,55f7e5f5e76c1,green,0,0,0,0,0,4,0,1,0,0,0,3,0,0,5,0,0,4,0,0
gr,55f7e5f5e76c1,grey,0,0,0,0,3,0,3,0,0,0,0,2,0,0,0,0,0,0,3,0
gr,55f7e5f5e76c1,orange,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0
gr,55f7e5f5e76c1,pink,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0
gr,55f7e5f5e76c1,purple,0,0,0,4,0,0,3,0,0,0,0,2,0,0,0,0,0,0,4,0
gr,55f7e5f5e76c1,red,0,5,4,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0
gr,55f7e5f5e76c1,turquoise,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,0,0,5,0,0
gr,55f7e5f5e76c1,white,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0
gr,55f7e5f5e76c1,yellow,4,0,0,0,0,4,0,2,0,0,2,0,0,0,0,4,0,0,0,0
gr,55f7e82bc692b,black,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0
gr,55f7e82bc692b,blue,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
gr,55f7e82bc692b,brown,0,0,0,5,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0
gr,55f7e82bc692b,green,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0
gr,55f7e82bc692b,grey,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0
gr,55f7e82bc692b,orange,0,0,0,0,0,4,0,0,0,0,0,3,3,0,4,0,0,0,0,0
gr,55f7e82bc692b,pink,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0
gr,55f7e82bc692b,purple,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0
gr,55f7e82bc692b,red,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
gr,55f7e82bc692b,turquoise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0
gr,55f7e82bc692b,white,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,0,5,0,0
gr,55f7e82bc692b,yellow,0,5,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0
gr,55f7e9b557f3c,black,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
gr,55f7e9b557f3c,blue,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
gr,55f7e9b557f3c,brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gr,55f7e9b557f3c,green,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
gr,55f7e9b557f3c,grey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
gr,55f7e9b557f3c,orange,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gr,55f7e9b557f3c,pink,5,0,0,0,0,5,0,0,0,0,0,0,5,5,5,0,0,0,0,0
gr,55f7e9b557f3c,purple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
gr,55f7e9b557f3c,red,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
gr,55f7e9b557f3c,turquoise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0
gr,55f7e9b557f3c,white,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0
gr,55f7e9b557f3c,yellow,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
gr,55f7ec04757ab,black,2,2,4,1,3,2,3,2,5,5,3,2,2,2,2,2,3,1,4,4
gr,55f7ec04757ab,blue,5,3,2,5,2,4,1,0,1,2,1,4,5,4,5,5,5,5,4,3
gr,55f7ec04757ab,brown,3,2,4,2,3,3,2,3,3,4,3,3,3,3,3,3,2,2,4,4
gr,55f7ec04757ab,green,5,3,1,3,1,5,1,1,1,1,1,5,5,4,5,4,3,5,2,1
gr,55f7ec04757ab,grey,3,3,4,2,2,3,2,2,4,5,4,3,3,3,4,3,2,2,4,2
gr,55f7ec04757ab,orange,4,4,1,5,1,5,1,1,1,1,1,5,5,4,5,4,3,5,3,1
gr,55f7ec04757ab,pink,4,4,2,3,3,4,2,2,2,2,2,3,4,3,4,3,3,4,2,1
gr,55f7ec04757ab,purple,4,2,3,4,2,4,2,2,3,3,3,3,3,3,4,3,4,3,5,2
gr,55f7ec04757ab,red,5,4,1,2,1,5,1,1,1,2,1,5,5,5,5,5,2,4,2,2
